,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
912,913,20/11/2004,Suelo,Alquiler,Lleida,250.0,1676500.0,30/08/2005,Pedro
914,915,20/11/2004,Oficina,Venta,Girona,285.0,1869885.0,10/08/2005,Jesús
915,916,21/11/2004,Piso,Alquiler,Lleida,155.0,1511095.0,20/08/2005,María
916,917,21/11/2004,Parking,Venta,Tarragona,263.0,1719757.0,28/08/2005,Pedro
917,918,22/11/2004,Industrial,Alquiler,Lleida,197.0,1662089.0,29/06/2005,Carmen
918,919,22/11/2004,Casa,Alquiler,Lleida,270.0,1311660.0,11/10/2005,María
919,920,23/11/2004,Industrial,Venta,Barcelona,137.0,1242042.0,08/08/2005,Luisa
920,921,24/11/2004,Suelo,Venta,Tarragona,163.0,1273030.0,16/06/2005,Luisa
921,922,24/11/2004,Oficina,Venta,Lleida,217.0,1238202.0,11/05/2005,Joaquín
922,923,24/11/2004,Suelo,Venta,Tarragona,257.0,1440742.0,09/07/2005,Carmen
923,924,25/11/2004,Parking,Alquiler,Girona,283.0,2213909.0,10/05/2005,Luisa
924,925,25/11/2004,Parking,Alquiler,Lleida,298.0,2039512.0,11/10/2005,Joaquín
925,926,25/11/2004,Suelo,Alquiler,Barcelona,298.0,2376550.0,19/10/2005,Luisa
926,927,25/11/2004,Suelo,Alquiler,Barcelona,151.0,709700.0,16/03/2005,Carmen
927,928,26/11/2004,Industrial,Alquiler,Barcelona,283.0,1615647.0,06/06/2005,Joaquín
928,929,27/11/2004,Local,Alquiler,Tarragona,73.0,410260.0,29/10/2005,Carmen
929,930,27/11/2004,Local,Venta,Tarragona,161.0,1604687.0,05/03/2005,Luisa
930,931,27/11/2004,Suelo,Venta,Lleida,223.0,2053384.0,13/11/2005,Carmen
933,934,29/11/2004,Casa,Alquiler,Girona,228.0,2212740.0,10/10/2005,Jesús
934,935,30/11/2004,Oficina,Alquiler,Lleida,164.0,1373008.0,09/06/2005,Pedro
936,937,01/12/2004,Industrial,Alquiler,Girona,276.0,1932552.0,20/10/2005,María
938,939,01/12/2004,Industrial,Alquiler,Girona,216.0,1962360.0,17/05/2005,Pedro
939,940,02/12/2004,Industrial,Venta,Barcelona,249.0,1662822.0,11/07/2005,Luisa
941,942,02/12/2004,Industrial,Alquiler,Tarragona,177.0,1485915.0,29/04/2005,Carmen
942,943,03/12/2004,Piso,Venta,Tarragona,268.0,1273000.0,16/06/2005,Carmen
943,944,03/12/2004,Piso,Alquiler,Girona,66.0,558030.0,01/12/2005,Carmen
945,946,04/12/2004,Piso,Venta,Girona,243.0,1447551.0,13/09/2005,Pedro
946,947,04/12/2004,Suelo,Venta,Lleida,103.0,474624.0,25/03/2005,Carmen
947,948,05/12/2004,Piso,Alquiler,Girona,237.0,1725597.0,07/07/2005,Pedro
948,949,05/12/2004,Parking,Alquiler,Barcelona,206.0,1241562.0,27/07/2005,María
949,950,05/12/2004,Piso,Venta,Girona,233.0,2153852.0,11/03/2005,Pedro
950,951,06/12/2004,Oficina,Venta,Barcelona,65.0,307255.0,11/10/2005,Carmen
952,953,07/12/2004,Casa,Alquiler,Girona,240.0,1510320.0,19/10/2005,Carmen
954,955,09/12/2004,Suelo,Venta,Girona,200.0,1938400.0,25/08/2005,María
955,956,09/12/2004,Piso,Venta,Tarragona,80.0,509840.0,21/05/2005,Carmen
957,958,10/12/2004,Local,Alquiler,Tarragona,227.0,1071667.0,26/05/2005,Carmen
958,959,10/12/2004,Parking,Venta,Tarragona,291.0,1872876.0,16/05/2005,María
959,960,10/12/2004,Suelo,Venta,Girona,275.0,1732500.0,10/07/2005,Joaquín
960,961,10/12/2004,Parking,Alquiler,Girona,96.0,535584.0,22/10/2005,Carmen
961,962,10/12/2004,Oficina,Alquiler,Barcelona,174.0,1271592.0,13/07/2005,Joaquín
962,963,11/12/2004,Local,Venta,Lleida,190.0,1593720.0,28/05/2005,Pedro
963,964,11/12/2004,Suelo,Venta,Girona,185.0,1038590.0,15/07/2005,Luisa
965,966,11/12/2004,Piso,Alquiler,Lleida,213.0,1994532.0,22/04/2005,María
966,967,12/12/2004,Piso,Venta,Girona,175.0,722925.0,18/03/2005,Carmen
968,969,14/12/2004,Piso,Venta,Lleida,272.0,2581552.0,22/10/2005,Pedro
969,970,14/12/2004,Piso,Alquiler,Girona,232.0,1193408.0,07/06/2005,Luisa
970,971,14/12/2004,Piso,Venta,Lleida,200.0,1145600.0,22/09/2005,María
971,972,14/12/2004,Piso,Venta,Girona,219.0,1059303.0,27/07/2005,Joaquín
975,976,16/12/2004,Local,Alquiler,Barcelona,232.0,1236560.0,20/11/2005,Pedro
976,977,16/12/2004,Suelo,Alquiler,Barcelona,199.0,1494490.0,04/04/2005,Joaquín
980,981,18/12/2004,Local,Venta,Girona,278.0,2273762.0,30/11/2005,Pedro
981,982,19/12/2004,Casa,Alquiler,Barcelona,212.0,1588940.0,29/08/2005,Carmen
982,983,19/12/2004,Oficina,Alquiler,Barcelona,250.0,1127750.0,04/04/2005,Luisa
983,984,19/12/2004,Suelo,Alquiler,Lleida,278.0,1678286.0,20/04/2005,Jesús
984,985,20/12/2004,Piso,Alquiler,Barcelona,270.0,2427300.0,06/09/2005,Pedro
985,986,20/12/2004,Suelo,Alquiler,Lleida,212.0,1753240.0,14/05/2005,Joaquín
986,987,21/12/2004,Industrial,Venta,Lleida,258.0,1894752.0,21/08/2005,Carmen
987,988,21/12/2004,Casa,Alquiler,Tarragona,225.0,2000475.0,12/07/2005,Jesús
989,990,21/12/2004,Industrial,Venta,Barcelona,182.0,1717898.0,24/04/2005,Pedro
990,991,21/12/2004,Oficina,Venta,Barcelona,233.0,1870757.0,13/10/2005,Luisa
991,992,22/12/2004,Piso,Alquiler,Girona,281.0,2326118.0,22/07/2005,María
992,993,22/12/2004,Industrial,Venta,Tarragona,201.0,1911510.0,23/06/2005,Luisa
993,994,22/12/2004,Local,Venta,Girona,187.0,1346961.0,20/12/2005,Joaquín
994,995,22/12/2004,Oficina,Venta,Tarragona,180.0,1414800.0,29/05/2005,Joaquín
995,996,23/12/2004,Parking,Alquiler,Girona,88.0,690184.0,29/05/2005,Carmen
997,998,23/12/2004,Local,Venta,Girona,219.0,2101743.0,30/07/2005,Luisa
999,1000,24/12/2004,Parking,Venta,Lleida,300.0,2707200.0,15/10/2005,Luisa
1000,1001,25/12/2004,Local,Venta,Barcelona,250.0,1368750.0,07/06/2005,Luisa
1001,1002,25/12/2004,Piso,Alquiler,Barcelona,292.0,2677056.0,22/07/2005,María
1004,1005,26/12/2004,Oficina,Alquiler,Girona,159.0,1437360.0,12/06/2005,Luisa
1005,1006,26/12/2004,Suelo,Venta,Lleida,215.0,1706240.0,25/04/2005,Pedro
1007,1008,27/12/2004,Casa,Venta,Lleida,121.0,622787.0,02/05/2005,Carmen
1008,1009,27/12/2004,Piso,Alquiler,Tarragona,222.0,1266732.0,23/06/2005,Pedro
1011,1012,30/12/2004,Oficina,Venta,Tarragona,173.0,1008071.0,21/07/2005,Jesús
1012,1013,31/12/2004,Oficina,Venta,Barcelona,191.0,1657880.0,06/09/2005,Pedro
1013,1014,31/12/2004,Casa,Venta,Barcelona,146.0,1457226.0,05/11/2005,María
1014,1015,31/12/2004,Local,Alquiler,Barcelona,168.0,1508472.0,03/12/2005,Luisa
1015,1016,01/01/2005,Parking,Alquiler,Barcelona,142.0,1276864.0,24/10/2005,María
1016,1017,01/01/2005,Parking,Venta,Girona,217.0,2101862.0,23/10/2005,Carmen
1017,1018,01/01/2005,Local,Alquiler,Barcelona,269.0,1360064.0,17/08/2005,Jesús
1019,1020,02/01/2005,Industrial,Alquiler,Lleida,201.0,1176855.0,07/10/2005,María
1021,1022,03/01/2005,Piso,Alquiler,Tarragona,237.0,1177653.0,10/11/2005,Joaquín
1023,1024,03/01/2005,Piso,Alquiler,Barcelona,172.0,1615424.0,19/11/2005,Carmen
1024,1025,04/01/2005,Industrial,Alquiler,Tarragona,216.0,2022624.0,07/05/2005,Jesús
1025,1026,04/01/2005,Parking,Alquiler,Barcelona,206.0,1231262.0,10/07/2005,Luisa
1028,1029,05/01/2005,Piso,Alquiler,Lleida,269.0,1089181.0,25/07/2005,Joaquín
1029,1030,05/01/2005,Piso,Alquiler,Tarragona,221.0,1194505.0,12/12/2005,María
1030,1031,05/01/2005,Industrial,Alquiler,Barcelona,143.0,1106677.0,08/08/2005,María
1031,1032,06/01/2005,Industrial,Alquiler,Barcelona,170.0,1262250.0,29/11/2005,Luisa
1032,1033,06/01/2005,Casa,Alquiler,Lleida,171.0,1236672.0,07/06/2005,Luisa
1034,1035,07/01/2005,Industrial,Venta,Barcelona,252.0,2398788.0,19/11/2005,Jesús
1035,1036,07/01/2005,Local,Venta,Lleida,180.0,1636560.0,31/08/2005,Luisa
1036,1037,08/01/2005,Industrial,Venta,Lleida,271.0,2496723.0,12/12/2005,Jesús
1037,1038,08/01/2005,Piso,Alquiler,Girona,59.0,325326.0,09/04/2005,Carmen
1038,1039,09/01/2005,Casa,Alquiler,Lleida,264.0,1441440.0,28/10/2005,Pedro
1039,1040,09/01/2005,Local,Venta,Barcelona,162.0,1315440.0,16/09/2005,Jesús
1040,1041,09/01/2005,Local,Alquiler,Tarragona,286.0,1732302.0,26/08/2005,Joaquín
1042,1043,11/01/2005,Suelo,Alquiler,Tarragona,186.0,1844004.0,19/06/2005,Pedro
1043,1044,11/01/2005,Piso,Alquiler,Tarragona,217.0,1603196.0,11/12/2005,Joaquín
1044,1045,11/01/2005,Parking,Alquiler,Girona,260.0,2402920.0,09/10/2005,Joaquín
1045,1046,11/01/2005,Suelo,Alquiler,Girona,240.0,1823280.0,04/09/2005,Luisa
1047,1048,12/01/2005,Casa,Alquiler,Barcelona,279.0,2362572.0,25/09/2005,Luisa
1049,1050,12/01/2005,Casa,Venta,Tarragona,120.0,703680.0,16/09/2005,Carmen
1050,1051,12/01/2005,Parking,Venta,Lleida,246.0,1940448.0,08/10/2005,Pedro
1053,1054,14/01/2005,Oficina,Alquiler,Barcelona,251.0,2138771.0,15/05/2005,Carmen
1054,1055,14/01/2005,Local,Alquiler,Lleida,149.0,1250408.0,30/10/2005,Pedro
1055,1056,15/01/2005,Suelo,Alquiler,Girona,45.0,300105.0,02/06/2005,Carmen
1057,1058,15/01/2005,Parking,Venta,Barcelona,221.0,1919827.0,06/01/2006,Joaquín
1062,1063,19/01/2005,Oficina,Venta,Barcelona,213.0,1886541.0,05/09/2005,Jesús
1063,1064,19/01/2005,Piso,Alquiler,Girona,80.0,607200.0,20/11/2005,Carmen
1064,1065,19/01/2005,Industrial,Alquiler,Lleida,200.0,1502800.0,14/10/2005,Joaquín
1065,1066,20/01/2005,Suelo,Venta,Girona,287.0,2808008.0,24/06/2005,Pedro
1067,1068,21/01/2005,Parking,Venta,Barcelona,221.0,1471197.0,17/10/2005,Joaquín
1068,1069,21/01/2005,Local,Venta,Tarragona,108.0,1065744.0,03/05/2005,Pedro
1069,1070,21/01/2005,Parking,Venta,Lleida,232.0,1162784.0,23/08/2005,Pedro
1070,1071,21/01/2005,Parking,Venta,Girona,118.0,1134452.0,27/04/2005,Carmen
1071,1072,22/01/2005,Piso,Alquiler,Girona,132.0,592152.0,23/04/2005,Carmen
1072,1073,22/01/2005,Oficina,Alquiler,Tarragona,246.0,2083866.0,25/07/2005,Luisa
1073,1074,22/01/2005,Industrial,Alquiler,Lleida,293.0,2141830.0,19/09/2005,Joaquín
1074,1075,23/01/2005,Parking,Alquiler,Barcelona,290.0,2275050.0,20/09/2005,Jesús
1076,1077,23/01/2005,Local,Alquiler,Barcelona,212.0,1911604.0,14/01/2006,María
1077,1078,24/01/2005,Oficina,Alquiler,Barcelona,254.0,1850644.0,28/11/2005,Carmen
1079,1080,24/01/2005,Local,Alquiler,Lleida,287.0,2279354.0,15/12/2005,Joaquín
1080,1081,24/01/2005,Piso,Alquiler,Barcelona,180.0,1128420.0,13/10/2005,Carmen
1081,1082,25/01/2005,Oficina,Venta,Tarragona,173.0,1615128.0,06/05/2005,Carmen
1082,1083,25/01/2005,Oficina,Alquiler,Tarragona,210.0,1332030.0,02/01/2006,Carmen
1083,1084,25/01/2005,Parking,Alquiler,Girona,287.0,1370138.0,03/05/2005,Joaquín
1085,1086,25/01/2005,Piso,Alquiler,Lleida,260.0,2546180.0,23/05/2005,Carmen
1086,1087,26/01/2005,Parking,Alquiler,Tarragona,197.0,1199730.0,13/01/2006,Luisa
1088,1089,27/01/2005,Industrial,Venta,Barcelona,168.0,1081248.0,01/06/2005,Carmen
1089,1090,28/01/2005,Local,Alquiler,Barcelona,253.0,1816793.0,22/10/2005,Pedro
1091,1092,29/01/2005,Piso,Alquiler,Tarragona,299.0,2130375.0,28/10/2005,Carmen
1092,1093,31/01/2005,Parking,Alquiler,Girona,222.0,2209344.0,09/09/2005,Carmen
1093,1094,01/02/2005,Piso,Venta,Barcelona,139.0,1187477.0,31/05/2005,Carmen
1094,1095,01/02/2005,Local,Venta,Barcelona,300.0,1772700.0,03/01/2006,María
1097,1098,01/02/2005,Suelo,Venta,Barcelona,262.0,1960808.0,11/09/2005,Pedro
1099,1100,02/02/2005,Piso,Alquiler,Tarragona,243.0,1814238.0,29/01/2006,Jesús
1101,1102,02/02/2005,Casa,Venta,Tarragona,268.0,1950772.0,02/06/2005,Joaquín
1104,1105,03/02/2005,Parking,Alquiler,Tarragona,97.0,541648.0,11/06/2005,Carmen
1105,1106,04/02/2005,Oficina,Venta,Girona,141.0,1279434.0,26/09/2005,Carmen
1106,1107,05/02/2005,Suelo,Alquiler,Tarragona,105.0,650580.0,26/05/2005,Carmen
1107,1108,05/02/2005,Industrial,Alquiler,Lleida,199.0,1009328.0,04/12/2005,Pedro
1108,1109,05/02/2005,Parking,Alquiler,Tarragona,286.0,2064634.0,26/05/2005,Carmen
1111,1112,06/02/2005,Industrial,Alquiler,Barcelona,210.0,1602300.0,26/06/2005,Pedro
1112,1113,06/02/2005,Parking,Venta,Tarragona,157.0,1323353.0,25/07/2005,Luisa
1116,1117,08/02/2005,Casa,Alquiler,Girona,154.0,1037498.0,20/09/2005,Luisa
1117,1118,09/02/2005,Parking,Alquiler,Lleida,293.0,2741308.0,20/10/2005,María
1118,1119,10/02/2005,Local,Alquiler,Barcelona,286.0,1912482.0,26/11/2005,Pedro
1119,1120,10/02/2005,Local,Venta,Girona,180.0,1707660.0,28/07/2005,Joaquín
1120,1121,10/02/2005,Piso,Venta,Lleida,176.0,1592624.0,20/05/2005,Carmen
1121,1122,11/02/2005,Piso,Venta,Girona,228.0,1339044.0,14/12/2005,Pedro
1123,1124,11/02/2005,Piso,Venta,Girona,208.0,1215344.0,27/05/2005,Jesús
1124,1125,13/02/2005,Casa,Alquiler,Tarragona,245.0,2287075.0,31/01/2006,Luisa
1127,1128,14/02/2005,Parking,Venta,Barcelona,229.0,1859480.0,06/01/2006,Joaquín
1129,1130,15/02/2005,Casa,Alquiler,Barcelona,58.0,444338.0,04/06/2005,Carmen
1130,1131,15/02/2005,Parking,Venta,Barcelona,156.0,795912.0,06/01/2006,Carmen
1132,1133,15/02/2005,Oficina,Venta,Lleida,132.0,712404.0,03/08/2005,Carmen
1134,1135,16/02/2005,Casa,Alquiler,Tarragona,58.0,349102.0,22/10/2005,Carmen
1137,1138,16/02/2005,Casa,Venta,Barcelona,257.0,1066550.0,23/09/2005,Carmen
1139,1140,16/02/2005,Suelo,Venta,Tarragona,140.0,1318660.0,16/10/2005,Pedro
1140,1141,16/02/2005,Parking,Venta,Lleida,179.0,1601334.0,07/11/2005,Jesús
1141,1142,16/02/2005,Casa,Venta,Tarragona,230.0,1033850.0,30/10/2005,María
1142,1143,17/02/2005,Suelo,Alquiler,Barcelona,254.0,1394206.0,28/05/2005,Carmen
1143,1144,17/02/2005,Suelo,Alquiler,Barcelona,256.0,2176768.0,13/02/2006,Carmen
1145,1146,17/02/2005,Oficina,Venta,Barcelona,198.0,1090782.0,01/02/2006,Joaquín
1146,1147,18/02/2005,Industrial,Alquiler,Lleida,153.0,1519137.0,20/06/2005,Carmen
1148,1149,18/02/2005,Oficina,Alquiler,Lleida,61.0,481656.0,18/09/2005,Carmen
1150,1151,18/02/2005,Local,Venta,Barcelona,158.0,1308398.0,05/02/2006,Carmen
1151,1152,19/02/2005,Local,Venta,Girona,224.0,1966272.0,02/12/2005,Pedro
1152,1153,19/02/2005,Suelo,Venta,Lleida,272.0,2021232.0,16/10/2005,Jesús
1153,1154,20/02/2005,Piso,Alquiler,Barcelona,292.0,2865688.0,21/08/2005,Carmen
1154,1155,20/02/2005,Suelo,Venta,Tarragona,94.0,857374.0,11/12/2005,Carmen
1155,1156,20/02/2005,Industrial,Venta,Tarragona,251.0,1305200.0,18/12/2005,Luisa
1156,1157,20/02/2005,Local,Venta,Girona,254.0,1614170.0,18/01/2006,María
1157,1158,20/02/2005,Oficina,Venta,Barcelona,298.0,2436448.0,13/08/2005,Carmen
1158,1159,20/02/2005,Industrial,Venta,Tarragona,214.0,1823708.0,16/09/2005,Joaquín
1159,1160,21/02/2005,Industrial,Venta,Barcelona,276.0,2148384.0,12/10/2005,Jesús
1160,1161,22/02/2005,Suelo,Venta,Lleida,197.0,1594715.0,15/01/2006,Luisa
1164,1165,23/02/2005,Suelo,Alquiler,Lleida,214.0,1665134.0,21/10/2005,Pedro
1165,1166,23/02/2005,Piso,Alquiler,Lleida,227.0,1820540.0,12/10/2005,Luisa
1166,1167,23/02/2005,Parking,Venta,Lleida,152.0,1076464.0,27/05/2005,Pedro
1167,1168,24/02/2005,Piso,Venta,Girona,206.0,1136502.0,22/01/2006,Pedro
1168,1169,24/02/2005,Casa,Alquiler,Tarragona,150.0,1051500.0,17/02/2006,Joaquín
1171,1172,24/02/2005,Oficina,Venta,Girona,188.0,1697640.0,04/08/2005,Luisa
1175,1176,26/02/2005,Casa,Venta,Barcelona,133.0,1305129.0,22/12/2005,Joaquín
1177,1178,27/02/2005,Parking,Venta,Tarragona,219.0,1468614.0,10/10/2005,Pedro
1181,1182,01/03/2005,Suelo,Venta,Girona,177.0,1203246.0,20/02/2006,Carmen
1184,1185,02/03/2005,Piso,Venta,Barcelona,236.0,1388388.0,04/02/2006,Joaquín
1188,1189,03/03/2005,Piso,Alquiler,Barcelona,255.0,1471605.0,11/10/2005,Carmen
1189,1190,03/03/2005,Parking,Venta,Girona,153.0,1401633.0,14/09/2005,Carmen
1190,1191,03/03/2005,Industrial,Venta,Barcelona,142.0,1256274.0,21/07/2005,Pedro
1191,1192,04/03/2005,Casa,Alquiler,Girona,235.0,2055310.0,03/01/2006,Jesús
1192,1193,04/03/2005,Casa,Alquiler,Barcelona,239.0,1320236.0,03/08/2005,Carmen
1200,1201,07/03/2005,Suelo,Venta,Tarragona,54.0,298350.0,14/06/2005,Carmen
1201,1202,07/03/2005,Suelo,Alquiler,Tarragona,139.0,1100046.0,28/08/2005,María
1202,1203,07/03/2005,Industrial,Venta,Lleida,237.0,1013175.0,10/01/2006,Pedro
1203,1204,07/03/2005,Oficina,Venta,Barcelona,255.0,2151435.0,26/08/2005,Pedro
1204,1205,07/03/2005,Local,Venta,Barcelona,213.0,2105079.0,25/07/2005,Joaquín
1206,1207,07/03/2005,Oficina,Venta,Tarragona,250.0,1531000.0,09/02/2006,Joaquín
1207,1208,08/03/2005,Suelo,Alquiler,Girona,236.0,1449512.0,05/02/2006,Joaquín
1208,1209,08/03/2005,Piso,Alquiler,Girona,91.0,395850.0,10/12/2005,Carmen
1209,1210,09/03/2005,Suelo,Alquiler,Lleida,247.0,1504477.0,03/01/2006,Jesús
1211,1212,10/03/2005,Casa,Venta,Barcelona,143.0,1246960.0,28/09/2005,Carmen
1212,1213,10/03/2005,Casa,Venta,Tarragona,154.0,1238006.0,04/09/2005,María
1215,1216,10/03/2005,Piso,Alquiler,Lleida,281.0,2688046.0,24/10/2005,Luisa
1216,1217,11/03/2005,Casa,Venta,Barcelona,184.0,1830800.0,25/01/2006,Pedro
1217,1218,11/03/2005,Piso,Venta,Girona,241.0,1729416.0,18/09/2005,Carmen
1218,1219,11/03/2005,Suelo,Venta,Barcelona,251.0,2234653.0,01/08/2005,Luisa
1220,1221,12/03/2005,Local,Alquiler,Barcelona,269.0,2032295.0,27/11/2005,Joaquín
1221,1222,12/03/2005,Piso,Alquiler,Tarragona,245.0,1377880.0,10/07/2005,Joaquín
1222,1223,12/03/2005,Parking,Venta,Girona,181.0,1805475.0,10/06/2005,María
1223,1224,13/03/2005,Parking,Venta,Tarragona,124.0,1070740.0,22/12/2005,Carmen
1225,1226,14/03/2005,Piso,Venta,Lleida,291.0,1497195.0,17/08/2005,María
1226,1227,14/03/2005,Industrial,Alquiler,Girona,164.0,1526840.0,20/10/2005,María
1227,1228,14/03/2005,Piso,Alquiler,Tarragona,188.0,996588.0,20/06/2005,Carmen
1229,1230,15/03/2005,Suelo,Venta,Girona,268.0,2422720.0,27/11/2005,Carmen
1230,1231,16/03/2005,Suelo,Venta,Barcelona,130.0,1292980.0,11/11/2005,Luisa
1232,1233,17/03/2005,Parking,Venta,Lleida,88.0,820776.0,20/08/2005,Carmen
1234,1235,18/03/2005,Piso,Venta,Lleida,233.0,1673173.0,28/06/2005,Joaquín
1239,1240,19/03/2005,Industrial,Alquiler,Lleida,285.0,2562435.0,20/06/2005,Carmen
1242,1243,20/03/2005,Industrial,Alquiler,Girona,52.0,269516.0,21/08/2005,Carmen
1243,1244,20/03/2005,Oficina,Alquiler,Barcelona,274.0,1152718.0,31/07/2005,Pedro
1244,1245,20/03/2005,Parking,Venta,Girona,276.0,1477428.0,23/11/2005,María
1246,1247,22/03/2005,Industrial,Venta,Barcelona,268.0,1557884.0,09/12/2005,Luisa
1247,1248,22/03/2005,Piso,Alquiler,Tarragona,182.0,851032.0,02/01/2006,Carmen
1249,1250,23/03/2005,Piso,Venta,Girona,163.0,1362843.0,31/01/2006,Luisa
1250,1251,23/03/2005,Local,Alquiler,Barcelona,150.0,730350.0,28/06/2005,Carmen
1254,1255,24/03/2005,Casa,Venta,Girona,40.0,354360.0,16/10/2005,Carmen
1255,1256,24/03/2005,Piso,Venta,Girona,168.0,1620192.0,09/10/2005,María
1256,1257,25/03/2005,Parking,Venta,Girona,117.0,1149525.0,27/02/2006,Pedro
1257,1258,25/03/2005,Casa,Alquiler,Tarragona,241.0,1248862.0,22/08/2005,Jesús
1258,1259,25/03/2005,Industrial,Venta,Tarragona,180.0,1495260.0,03/11/2005,Luisa
1260,1261,26/03/2005,Suelo,Alquiler,Tarragona,187.0,1194930.0,08/02/2006,Jesús
1263,1264,28/03/2005,Oficina,Alquiler,Tarragona,186.0,1843074.0,04/10/2005,Pedro
1267,1268,30/03/2005,Industrial,Alquiler,Girona,167.0,1191044.0,30/03/2006,Joaquín
1268,1269,30/03/2005,Piso,Venta,Barcelona,138.0,1307688.0,11/02/2006,María
1270,1271,30/03/2005,Parking,Venta,Tarragona,196.0,1730876.0,12/07/2005,Luisa
1271,1272,30/03/2005,Suelo,Alquiler,Girona,216.0,1500984.0,23/10/2005,Joaquín
1272,1273,31/03/2005,Piso,Venta,Girona,283.0,1599233.0,04/11/2005,Pedro
1273,1274,31/03/2005,Piso,Venta,Lleida,189.0,1821771.0,09/07/2005,Pedro
1274,1275,01/04/2005,Piso,Alquiler,Tarragona,278.0,1754180.0,03/12/2005,Luisa
1275,1276,02/04/2005,Industrial,Alquiler,Lleida,222.0,1617270.0,04/12/2005,Luisa
1276,1277,02/04/2005,Industrial,Alquiler,Lleida,285.0,2232690.0,29/01/2006,María
1277,1278,02/04/2005,Piso,Alquiler,Lleida,132.0,1040028.0,17/11/2005,María
1278,1279,02/04/2005,Suelo,Venta,Lleida,124.0,804884.0,24/07/2005,Carmen
1279,1280,03/04/2005,Industrial,Alquiler,Lleida,285.0,1938000.0,26/09/2005,Joaquín
1280,1281,04/04/2005,Piso,Venta,Girona,176.0,1004608.0,06/01/2006,Jesús
1285,1286,05/04/2005,Parking,Alquiler,Girona,297.0,2872287.0,16/09/2005,Luisa
1286,1287,05/04/2005,Suelo,Venta,Barcelona,194.0,1612334.0,21/09/2005,Jesús
1287,1288,05/04/2005,Casa,Alquiler,Tarragona,244.0,2413648.0,06/01/2006,María
1288,1289,05/04/2005,Casa,Alquiler,Tarragona,259.0,1857807.0,07/11/2005,Luisa
1289,1290,05/04/2005,Casa,Alquiler,Lleida,175.0,1560125.0,21/07/2005,Luisa
1290,1291,06/04/2005,Industrial,Venta,Tarragona,131.0,1273320.0,30/11/2005,Joaquín
1291,1292,06/04/2005,Industrial,Alquiler,Lleida,170.0,1566720.0,02/09/2005,Pedro
1292,1293,06/04/2005,Industrial,Venta,Tarragona,230.0,1806650.0,30/11/2005,Pedro
1295,1296,07/04/2005,Oficina,Venta,Lleida,89.0,716272.0,31/08/2005,Carmen
1296,1297,07/04/2005,Industrial,Venta,Girona,230.0,1751450.0,07/07/2005,Jesús
1297,1298,08/04/2005,Industrial,Venta,Barcelona,248.0,1179488.0,26/12/2005,Jesús
1298,1299,09/04/2005,Local,Venta,Girona,290.0,1702590.0,09/04/2006,Pedro
1299,1300,09/04/2005,Suelo,Venta,Barcelona,71.0,309702.0,09/08/2005,Carmen
1300,1301,10/04/2005,Suelo,Venta,Tarragona,299.0,2531334.0,18/12/2005,Carmen
1301,1302,11/04/2005,Casa,Venta,Girona,288.0,2371392.0,17/11/2005,Luisa
1305,1306,14/04/2005,Casa,Venta,Barcelona,274.0,2229812.0,26/08/2005,María
1306,1307,15/04/2005,Industrial,Venta,Girona,264.0,2589312.0,20/07/2005,Pedro
1307,1308,15/04/2005,Parking,Venta,Lleida,149.0,1004707.0,18/01/2006,Joaquín
1309,1310,15/04/2005,Casa,Alquiler,Lleida,267.0,1517628.0,14/02/2006,Carmen
1310,1311,15/04/2005,Casa,Alquiler,Girona,185.0,1059680.0,14/07/2005,Pedro
1311,1312,16/04/2005,Oficina,Venta,Girona,180.0,1523880.0,11/11/2005,Jesús
1313,1314,17/04/2005,Local,Alquiler,Tarragona,142.0,1205864.0,05/02/2006,Luisa
1314,1315,17/04/2005,Parking,Alquiler,Lleida,116.0,1035416.0,01/02/2006,María
1315,1316,17/04/2005,Piso,Alquiler,Barcelona,223.0,1795819.0,30/08/2005,Luisa
1317,1318,17/04/2005,Casa,Alquiler,Tarragona,275.0,1543850.0,21/12/2005,María
1318,1319,18/04/2005,Casa,Alquiler,Lleida,281.0,1727588.0,07/04/2006,Luisa
1320,1321,18/04/2005,Local,Alquiler,Girona,271.0,2478566.0,21/07/2005,Pedro
1321,1322,18/04/2005,Local,Venta,Lleida,245.0,2396835.0,18/08/2005,Joaquín
1322,1323,19/04/2005,Piso,Alquiler,Lleida,84.0,431760.0,09/04/2006,Carmen
1324,1325,19/04/2005,Piso,Alquiler,Barcelona,73.0,563122.0,25/10/2005,Carmen
1325,1326,19/04/2005,Industrial,Alquiler,Barcelona,152.0,651472.0,13/09/2005,Carmen
1327,1328,20/04/2005,Parking,Alquiler,Barcelona,273.0,2306031.0,25/09/2005,Carmen
1328,1329,20/04/2005,Oficina,Venta,Girona,182.0,1367366.0,21/07/2005,Carmen
1329,1330,20/04/2005,Casa,Alquiler,Lleida,263.0,2094795.0,12/02/2006,Carmen
1330,1331,21/04/2005,Piso,Venta,Tarragona,176.0,1435632.0,10/03/2006,Luisa
1331,1332,21/04/2005,Parking,Alquiler,Tarragona,281.0,1619122.0,26/09/2005,Luisa
1332,1333,21/04/2005,Industrial,Venta,Tarragona,42.0,287952.0,01/01/2006,Carmen
1335,1336,22/04/2005,Industrial,Alquiler,Tarragona,266.0,2583126.0,02/12/2005,Pedro
1337,1338,24/04/2005,Oficina,Venta,Girona,40.0,163920.0,09/04/2006,Carmen
