,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1021,1022,03/01/2005,Piso,Alquiler,Tarragona,237.0,1177653.0,10/11/2005,Joaquín
1023,1024,03/01/2005,Piso,Alquiler,Barcelona,172.0,1615424.0,19/11/2005,Carmen
1024,1025,04/01/2005,Industrial,Alquiler,Tarragona,216.0,2022624.0,07/05/2005,Jesús
1025,1026,04/01/2005,Parking,Alquiler,Barcelona,206.0,1231262.0,10/07/2005,Luisa
1028,1029,05/01/2005,Piso,Alquiler,Lleida,269.0,1089181.0,25/07/2005,Joaquín
1029,1030,05/01/2005,Piso,Alquiler,Tarragona,221.0,1194505.0,12/12/2005,María
1030,1031,05/01/2005,Industrial,Alquiler,Barcelona,143.0,1106677.0,08/08/2005,María
1031,1032,06/01/2005,Industrial,Alquiler,Barcelona,170.0,1262250.0,29/11/2005,Luisa
1033,1034,06/01/2005,Industrial,Alquiler,Girona,153.0,923355.0,07/07/2005,Luisa
1034,1035,07/01/2005,Industrial,Venta,Barcelona,252.0,2398788.0,19/11/2005,Jesús
1035,1036,07/01/2005,Local,Venta,Lleida,180.0,1636560.0,31/08/2005,Luisa
1036,1037,08/01/2005,Industrial,Venta,Lleida,271.0,2496723.0,12/12/2005,Jesús
1037,1038,08/01/2005,Piso,Alquiler,Girona,59.0,325326.0,09/04/2005,Carmen
1039,1040,09/01/2005,Local,Venta,Barcelona,162.0,1315440.0,16/09/2005,Jesús
1040,1041,09/01/2005,Local,Alquiler,Tarragona,286.0,1732302.0,26/08/2005,Joaquín
1043,1044,11/01/2005,Piso,Alquiler,Tarragona,217.0,1603196.0,11/12/2005,Joaquín
1044,1045,11/01/2005,Parking,Alquiler,Girona,260.0,2402920.0,09/10/2005,Joaquín
1050,1051,12/01/2005,Parking,Venta,Lleida,246.0,1940448.0,08/10/2005,Pedro
1052,1053,13/01/2005,Industrial,Venta,Girona,42.0,224280.0,10/07/2005,María
1054,1055,14/01/2005,Local,Alquiler,Lleida,149.0,1250408.0,30/10/2005,Pedro
1057,1058,15/01/2005,Parking,Venta,Barcelona,221.0,1919827.0,06/01/2006,Joaquín
1059,1060,17/01/2005,Piso,Venta,Barcelona,80.0,500560.0,11/12/2005,Jesús
1060,1061,17/01/2005,Industrial,Venta,Barcelona,45.0,259515.0,17/12/2005,Joaquín
1061,1062,18/01/2005,Parking,Venta,Tarragona,68.0,652052.0,20/09/2005,Joaquín
1063,1064,19/01/2005,Piso,Alquiler,Girona,80.0,607200.0,20/11/2005,Carmen
1064,1065,19/01/2005,Industrial,Alquiler,Lleida,200.0,1502800.0,14/10/2005,Joaquín
1067,1068,21/01/2005,Parking,Venta,Barcelona,221.0,1471197.0,17/10/2005,Joaquín
1068,1069,21/01/2005,Local,Venta,Tarragona,108.0,1065744.0,03/05/2005,Pedro
1069,1070,21/01/2005,Parking,Venta,Lleida,232.0,1162784.0,23/08/2005,Pedro
1070,1071,21/01/2005,Parking,Venta,Girona,118.0,1134452.0,27/04/2005,Carmen
1071,1072,22/01/2005,Piso,Alquiler,Girona,132.0,592152.0,23/04/2005,Carmen
1073,1074,22/01/2005,Industrial,Alquiler,Lleida,293.0,2141830.0,19/09/2005,Joaquín
1074,1075,23/01/2005,Parking,Alquiler,Barcelona,290.0,2275050.0,20/09/2005,Jesús
1075,1076,23/01/2005,Parking,Venta,Lleida,72.0,298368.0,26/04/2005,Luisa
1076,1077,23/01/2005,Local,Alquiler,Barcelona,212.0,1911604.0,14/01/2006,María
1079,1080,24/01/2005,Local,Alquiler,Lleida,287.0,2279354.0,15/12/2005,Joaquín
1080,1081,24/01/2005,Piso,Alquiler,Barcelona,180.0,1128420.0,13/10/2005,Carmen
1083,1084,25/01/2005,Parking,Alquiler,Girona,287.0,1370138.0,03/05/2005,Joaquín
1084,1085,25/01/2005,Industrial,Venta,Barcelona,47.0,424175.0,19/06/2005,Joaquín
1085,1086,25/01/2005,Piso,Alquiler,Lleida,260.0,2546180.0,23/05/2005,Carmen
1086,1087,26/01/2005,Parking,Alquiler,Tarragona,197.0,1199730.0,13/01/2006,Luisa
1087,1088,26/01/2005,Industrial,Alquiler,Tarragona,144.0,760176.0,20/10/2005,Pedro
1088,1089,27/01/2005,Industrial,Venta,Barcelona,168.0,1081248.0,01/06/2005,Carmen
1089,1090,28/01/2005,Local,Alquiler,Barcelona,253.0,1816793.0,22/10/2005,Pedro
1091,1092,29/01/2005,Piso,Alquiler,Tarragona,299.0,2130375.0,28/10/2005,Carmen
1092,1093,31/01/2005,Parking,Alquiler,Girona,222.0,2209344.0,09/09/2005,Carmen
1093,1094,01/02/2005,Piso,Venta,Barcelona,139.0,1187477.0,31/05/2005,Carmen
1094,1095,01/02/2005,Local,Venta,Barcelona,300.0,1772700.0,03/01/2006,María
1095,1096,01/02/2005,Local,Venta,Girona,64.0,539392.0,03/08/2005,Pedro
1098,1099,02/02/2005,Industrial,Alquiler,Girona,82.0,621314.0,07/09/2005,Luisa
1099,1100,02/02/2005,Piso,Alquiler,Tarragona,243.0,1814238.0,29/01/2006,Jesús
1102,1103,03/02/2005,Local,Venta,Lleida,125.0,932250.0,03/08/2005,María
1104,1105,03/02/2005,Parking,Alquiler,Tarragona,97.0,541648.0,11/06/2005,Carmen
1107,1108,05/02/2005,Industrial,Alquiler,Lleida,199.0,1009328.0,04/12/2005,Pedro
1108,1109,05/02/2005,Parking,Alquiler,Tarragona,286.0,2064634.0,26/05/2005,Carmen
1109,1110,05/02/2005,Local,Venta,Lleida,110.0,924990.0,25/09/2005,Pedro
1110,1111,06/02/2005,Parking,Alquiler,Barcelona,87.0,372447.0,17/07/2005,Jesús
1111,1112,06/02/2005,Industrial,Alquiler,Barcelona,210.0,1602300.0,26/06/2005,Pedro
1112,1113,06/02/2005,Parking,Venta,Tarragona,157.0,1323353.0,25/07/2005,Luisa
1113,1114,07/02/2005,Industrial,Venta,Girona,76.0,499244.0,04/07/2005,Luisa
1114,1115,08/02/2005,Piso,Alquiler,Lleida,179.0,963020.0,06/11/2005,Pedro
1115,1116,08/02/2005,Local,Venta,Lleida,96.0,493632.0,13/01/2006,Jesús
1117,1118,09/02/2005,Parking,Alquiler,Lleida,293.0,2741308.0,20/10/2005,María
1118,1119,10/02/2005,Local,Alquiler,Barcelona,286.0,1912482.0,26/11/2005,Pedro
1119,1120,10/02/2005,Local,Venta,Girona,180.0,1707660.0,28/07/2005,Joaquín
1120,1121,10/02/2005,Piso,Venta,Lleida,176.0,1592624.0,20/05/2005,Carmen
1121,1122,11/02/2005,Piso,Venta,Girona,228.0,1339044.0,14/12/2005,Pedro
1123,1124,11/02/2005,Piso,Venta,Girona,208.0,1215344.0,27/05/2005,Jesús
1125,1126,13/02/2005,Piso,Venta,Tarragona,111.0,462315.0,13/01/2006,Luisa
1126,1127,14/02/2005,Piso,Alquiler,Tarragona,75.0,359775.0,29/05/2005,María
1127,1128,14/02/2005,Parking,Venta,Barcelona,229.0,1859480.0,06/01/2006,Joaquín
1130,1131,15/02/2005,Parking,Venta,Barcelona,156.0,795912.0,06/01/2006,Carmen
1131,1132,15/02/2005,Piso,Alquiler,Barcelona,92.0,900956.0,14/06/2005,Pedro
1133,1134,15/02/2005,Local,Venta,Barcelona,122.0,879254.0,25/06/2005,Luisa
1136,1137,16/02/2005,Piso,Venta,Lleida,75.0,563475.0,25/12/2005,Pedro
1138,1139,16/02/2005,Industrial,Venta,Girona,96.0,742176.0,15/12/2005,Pedro
1140,1141,16/02/2005,Parking,Venta,Lleida,179.0,1601334.0,07/11/2005,Jesús
1144,1145,17/02/2005,Piso,Alquiler,Tarragona,106.0,850226.0,02/09/2005,Joaquín
1146,1147,18/02/2005,Industrial,Alquiler,Lleida,153.0,1519137.0,20/06/2005,Carmen
1149,1150,18/02/2005,Piso,Alquiler,Lleida,105.0,909090.0,25/10/2005,Jesús
1150,1151,18/02/2005,Local,Venta,Barcelona,158.0,1308398.0,05/02/2006,Carmen
1151,1152,19/02/2005,Local,Venta,Girona,224.0,1966272.0,02/12/2005,Pedro
1153,1154,20/02/2005,Piso,Alquiler,Barcelona,292.0,2865688.0,21/08/2005,Carmen
1155,1156,20/02/2005,Industrial,Venta,Tarragona,251.0,1305200.0,18/12/2005,Luisa
1156,1157,20/02/2005,Local,Venta,Girona,254.0,1614170.0,18/01/2006,María
1158,1159,20/02/2005,Industrial,Venta,Tarragona,214.0,1823708.0,16/09/2005,Joaquín
1159,1160,21/02/2005,Industrial,Venta,Barcelona,276.0,2148384.0,12/10/2005,Jesús
1161,1162,22/02/2005,Local,Venta,Tarragona,111.0,698301.0,23/10/2005,Joaquín
1162,1163,22/02/2005,Industrial,Alquiler,Tarragona,81.0,523989.0,13/10/2005,Joaquín
1163,1164,22/02/2005,Parking,Venta,Lleida,174.0,750984.0,07/07/2005,Joaquín
1165,1166,23/02/2005,Piso,Alquiler,Lleida,227.0,1820540.0,12/10/2005,Luisa
1166,1167,23/02/2005,Parking,Venta,Lleida,152.0,1076464.0,27/05/2005,Pedro
1167,1168,24/02/2005,Piso,Venta,Girona,206.0,1136502.0,22/01/2006,Pedro
1169,1170,24/02/2005,Local,Alquiler,Tarragona,165.0,744480.0,06/08/2005,Jesús
1172,1173,25/02/2005,Local,Venta,Lleida,83.0,463306.0,04/09/2005,María
1173,1174,26/02/2005,Piso,Venta,Lleida,72.0,322344.0,03/08/2005,María
1174,1175,26/02/2005,Local,Alquiler,Girona,62.0,484592.0,09/10/2005,María
1177,1178,27/02/2005,Parking,Venta,Tarragona,219.0,1468614.0,10/10/2005,Pedro
1182,1183,01/03/2005,Parking,Alquiler,Girona,45.0,360540.0,02/09/2005,María
1184,1185,02/03/2005,Piso,Venta,Barcelona,236.0,1388388.0,04/02/2006,Joaquín
1186,1187,03/03/2005,Industrial,Alquiler,Girona,50.0,442300.0,30/06/2005,María
1187,1188,03/03/2005,Parking,Alquiler,Girona,93.0,375813.0,12/07/2005,Pedro
1188,1189,03/03/2005,Piso,Alquiler,Barcelona,255.0,1471605.0,11/10/2005,Carmen
1189,1190,03/03/2005,Parking,Venta,Girona,153.0,1401633.0,14/09/2005,Carmen
1190,1191,03/03/2005,Industrial,Venta,Barcelona,142.0,1256274.0,21/07/2005,Pedro
1194,1195,04/03/2005,Piso,Alquiler,Girona,92.0,743360.0,11/08/2005,Pedro
1197,1198,06/03/2005,Piso,Venta,Barcelona,98.0,917378.0,06/12/2005,Pedro
1199,1200,06/03/2005,Local,Venta,Barcelona,60.0,474600.0,01/10/2005,Luisa
1202,1203,07/03/2005,Industrial,Venta,Lleida,237.0,1013175.0,10/01/2006,Pedro
1204,1205,07/03/2005,Local,Venta,Barcelona,213.0,2105079.0,25/07/2005,Joaquín
1208,1209,08/03/2005,Piso,Alquiler,Girona,91.0,395850.0,10/12/2005,Carmen
1210,1211,09/03/2005,Local,Venta,Lleida,229.0,935694.0,18/10/2005,Jesús
1214,1215,10/03/2005,Piso,Alquiler,Lleida,42.0,293370.0,20/08/2005,Pedro
1215,1216,10/03/2005,Piso,Alquiler,Lleida,281.0,2688046.0,24/10/2005,Luisa
1217,1218,11/03/2005,Piso,Venta,Girona,241.0,1729416.0,18/09/2005,Carmen
1219,1220,12/03/2005,Parking,Venta,Tarragona,90.0,438480.0,23/10/2005,Joaquín
1220,1221,12/03/2005,Local,Alquiler,Barcelona,269.0,2032295.0,27/11/2005,Joaquín
1221,1222,12/03/2005,Piso,Alquiler,Tarragona,245.0,1377880.0,10/07/2005,Joaquín
1222,1223,12/03/2005,Parking,Venta,Girona,181.0,1805475.0,10/06/2005,María
1223,1224,13/03/2005,Parking,Venta,Tarragona,124.0,1070740.0,22/12/2005,Carmen
1224,1225,14/03/2005,Parking,Venta,Girona,164.0,785068.0,22/01/2006,Jesús
1225,1226,14/03/2005,Piso,Venta,Lleida,291.0,1497195.0,17/08/2005,María
1226,1227,14/03/2005,Industrial,Alquiler,Girona,164.0,1526840.0,20/10/2005,María
1227,1228,14/03/2005,Piso,Alquiler,Tarragona,188.0,996588.0,20/06/2005,Carmen
1231,1232,16/03/2005,Local,Alquiler,Barcelona,138.0,949578.0,17/02/2006,María
1232,1233,17/03/2005,Parking,Venta,Lleida,88.0,820776.0,20/08/2005,Carmen
1233,1234,17/03/2005,Local,Venta,Lleida,116.0,848888.0,26/07/2005,Jesús
1234,1235,18/03/2005,Piso,Venta,Lleida,233.0,1673173.0,28/06/2005,Joaquín
1239,1240,19/03/2005,Industrial,Alquiler,Lleida,285.0,2562435.0,20/06/2005,Carmen
1240,1241,19/03/2005,Local,Alquiler,Tarragona,88.0,630608.0,17/12/2005,Joaquín
1241,1242,20/03/2005,Piso,Alquiler,Girona,100.0,484200.0,30/09/2005,Pedro
1242,1243,20/03/2005,Industrial,Alquiler,Girona,52.0,269516.0,21/08/2005,Carmen
1244,1245,20/03/2005,Parking,Venta,Girona,276.0,1477428.0,23/11/2005,María
1245,1246,21/03/2005,Parking,Venta,Barcelona,68.0,367132.0,31/08/2005,Joaquín
1246,1247,22/03/2005,Industrial,Venta,Barcelona,268.0,1557884.0,09/12/2005,Luisa
1247,1248,22/03/2005,Piso,Alquiler,Tarragona,182.0,851032.0,02/01/2006,Carmen
1248,1249,22/03/2005,Parking,Alquiler,Barcelona,,500148.0,09/08/2005,Joaquín
1249,1250,23/03/2005,Piso,Venta,Girona,163.0,1362843.0,31/01/2006,Luisa
1250,1251,23/03/2005,Local,Alquiler,Barcelona,150.0,730350.0,28/06/2005,Carmen
1252,1253,23/03/2005,Industrial,Alquiler,Barcelona,71.0,459725.0,26/01/2006,Joaquín
1253,1254,24/03/2005,Industrial,Venta,Barcelona,127.0,757809.0,20/02/2006,Luisa
1255,1256,24/03/2005,Piso,Venta,Girona,168.0,1620192.0,09/10/2005,María
1256,1257,25/03/2005,Parking,Venta,Girona,117.0,1149525.0,27/02/2006,Pedro
1258,1259,25/03/2005,Industrial,Venta,Tarragona,180.0,1495260.0,03/11/2005,Luisa
1259,1260,26/03/2005,Industrial,Venta,Barcelona,91.0,485849.0,24/07/2005,Pedro
1261,1262,26/03/2005,Industrial,Alquiler,Barcelona,68.0,525096.0,27/08/2005,Joaquín
1266,1267,29/03/2005,Parking,Venta,Lleida,40.0,349720.0,14/02/2006,Luisa
1267,1268,30/03/2005,Industrial,Alquiler,Girona,167.0,1191044.0,30/03/2006,Joaquín
1268,1269,30/03/2005,Piso,Venta,Barcelona,138.0,1307688.0,11/02/2006,María
1270,1271,30/03/2005,Parking,Venta,Tarragona,196.0,1730876.0,12/07/2005,Luisa
1272,1273,31/03/2005,Piso,Venta,Girona,283.0,1599233.0,04/11/2005,Pedro
1273,1274,31/03/2005,Piso,Venta,Lleida,189.0,1821771.0,09/07/2005,Pedro
1274,1275,01/04/2005,Piso,Alquiler,Tarragona,278.0,1754180.0,03/12/2005,Luisa
1275,1276,02/04/2005,Industrial,Alquiler,Lleida,222.0,1617270.0,04/12/2005,Luisa
1276,1277,02/04/2005,Industrial,Alquiler,Lleida,285.0,2232690.0,29/01/2006,María
1277,1278,02/04/2005,Piso,Alquiler,Lleida,132.0,1040028.0,17/11/2005,María
1279,1280,03/04/2005,Industrial,Alquiler,Lleida,285.0,1938000.0,26/09/2005,Joaquín
1280,1281,04/04/2005,Piso,Venta,Girona,176.0,1004608.0,06/01/2006,Jesús
1282,1283,04/04/2005,Local,Alquiler,Girona,179.0,812660.0,31/10/2005,Jesús
1284,1285,05/04/2005,Piso,Alquiler,Girona,72.0,682344.0,26/08/2005,Pedro
1285,1286,05/04/2005,Parking,Alquiler,Girona,297.0,2872287.0,16/09/2005,Luisa
1290,1291,06/04/2005,Industrial,Venta,Tarragona,131.0,1273320.0,30/11/2005,Joaquín
1291,1292,06/04/2005,Industrial,Alquiler,Lleida,170.0,1566720.0,02/09/2005,Pedro
1292,1293,06/04/2005,Industrial,Venta,Tarragona,230.0,1806650.0,30/11/2005,Pedro
1293,1294,07/04/2005,Local,Venta,Barcelona,102.0,480318.0,12/01/2006,Joaquín
1296,1297,07/04/2005,Industrial,Venta,Girona,230.0,1751450.0,07/07/2005,Jesús
1297,1298,08/04/2005,Industrial,Venta,Barcelona,248.0,1179488.0,26/12/2005,Jesús
1298,1299,09/04/2005,Local,Venta,Girona,290.0,1702590.0,09/04/2006,Pedro
1303,1304,13/04/2005,Industrial,Venta,Tarragona,102.0,627300.0,28/03/2006,Pedro
1306,1307,15/04/2005,Industrial,Venta,Girona,264.0,2589312.0,20/07/2005,Pedro
1307,1308,15/04/2005,Parking,Venta,Lleida,149.0,1004707.0,18/01/2006,Joaquín
1308,1309,15/04/2005,Parking,Alquiler,Lleida,99.0,574200.0,16/09/2005,Pedro
1312,1313,16/04/2005,Piso,Alquiler,Lleida,165.0,921195.0,05/10/2005,Luisa
1313,1314,17/04/2005,Local,Alquiler,Tarragona,142.0,1205864.0,05/02/2006,Luisa
1314,1315,17/04/2005,Parking,Alquiler,Lleida,116.0,1035416.0,01/02/2006,María
1315,1316,17/04/2005,Piso,Alquiler,Barcelona,223.0,1795819.0,30/08/2005,Luisa
1319,1320,18/04/2005,Piso,Alquiler,Girona,164.0,841484.0,07/04/2006,María
1320,1321,18/04/2005,Local,Alquiler,Girona,271.0,2478566.0,21/07/2005,Pedro
1321,1322,18/04/2005,Local,Venta,Lleida,245.0,2396835.0,18/08/2005,Joaquín
1322,1323,19/04/2005,Piso,Alquiler,Lleida,84.0,431760.0,09/04/2006,Carmen
1324,1325,19/04/2005,Piso,Alquiler,Barcelona,73.0,563122.0,25/10/2005,Carmen
1325,1326,19/04/2005,Industrial,Alquiler,Barcelona,152.0,651472.0,13/09/2005,Carmen
1326,1327,19/04/2005,Industrial,Venta,Barcelona,43.0,281521.0,27/10/2005,Jesús
1327,1328,20/04/2005,Parking,Alquiler,Barcelona,273.0,2306031.0,25/09/2005,Carmen
1330,1331,21/04/2005,Piso,Venta,Tarragona,176.0,1435632.0,10/03/2006,Luisa
1331,1332,21/04/2005,Parking,Alquiler,Tarragona,281.0,1619122.0,26/09/2005,Luisa
1332,1333,21/04/2005,Industrial,Venta,Tarragona,42.0,287952.0,01/01/2006,Carmen
1334,1335,22/04/2005,Local,Venta,Tarragona,229.0,954930.0,15/08/2005,María
1335,1336,22/04/2005,Industrial,Alquiler,Tarragona,266.0,2583126.0,02/12/2005,Pedro
1336,1337,23/04/2005,Local,Alquiler,Girona,69.0,493971.0,05/09/2005,María
1340,1341,25/04/2005,Local,Venta,Girona,132.0,1007688.0,26/12/2005,Luisa
1341,1342,25/04/2005,Parking,Venta,Barcelona,194.0,1698664.0,20/03/2006,Carmen
1345,1346,25/04/2005,Local,Alquiler,Barcelona,50.0,333650.0,16/12/2005,Carmen
1346,1347,26/04/2005,Local,Venta,Barcelona,115.0,950015.0,26/09/2005,Pedro
1350,1351,26/04/2005,Piso,Venta,Tarragona,59.0,505040.0,08/09/2005,Carmen
1351,1352,,Piso,Venta,Girona,189.0,1064637.0,29/11/2005,Jesús
1352,1353,27/04/2005,Industrial,Alquiler,Barcelona,269.0,1702501.0,10/12/2005,Luisa
1353,1354,28/04/2005,Industrial,Venta,Barcelona,242.0,2418064.0,24/10/2005,Jesús
1354,1355,28/04/2005,Piso,Alquiler,Tarragona,158.0,886222.0,24/04/2006,Luisa
1356,1357,28/04/2005,Local,Venta,Lleida,285.0,1827420.0,06/02/2006,Luisa
1357,1358,29/04/2005,Local,Venta,Tarragona,274.0,2474494.0,25/03/2006,Carmen
1358,1359,29/04/2005,Parking,Venta,Tarragona,256.0,1059328.0,17/04/2006,Jesús
1359,1360,29/04/2005,Parking,Venta,Tarragona,196.0,1201480.0,18/09/2005,María
1360,1361,30/04/2005,Local,Venta,Tarragona,186.0,1179612.0,06/10/2005,Carmen
1363,1364,01/05/2005,Industrial,Venta,Lleida,82.0,783510.0,13/02/2006,Joaquín
1368,1369,02/05/2005,Parking,Alquiler,Lleida,128.0,976384.0,19/04/2006,Joaquín
1371,1372,04/05/2005,Industrial,Venta,Barcelona,286.0,2633774.0,01/09/2005,Carmen
1373,1374,04/05/2005,Local,Venta,Barcelona,214.0,1287210.0,21/12/2005,Joaquín
1376,1377,05/05/2005,Industrial,Venta,Tarragona,128.0,832000.0,06/10/2005,Luisa
1378,1379,06/05/2005,Parking,Alquiler,Barcelona,119.0,1013523.0,17/08/2005,Joaquín
1379,1380,06/05/2005,Industrial,Venta,Girona,192.0,958464.0,13/08/2005,Jesús
1381,1382,06/05/2005,Parking,Venta,Tarragona,248.0,1352096.0,14/03/2006,Jesús
1382,1383,06/05/2005,Industrial,Venta,Girona,167.0,814793.0,27/02/2006,Luisa
1384,1385,08/05/2005,Parking,Venta,Barcelona,258.0,2066064.0,25/11/2005,María
1388,1389,08/05/2005,Parking,Venta,Girona,203.0,1892772.0,26/03/2006,María
1390,1391,09/05/2005,Industrial,Alquiler,Girona,160.0,804640.0,03/04/2006,Carmen
1394,1395,10/05/2005,Local,Venta,Girona,252.0,1923264.0,21/09/2005,Carmen
1395,1396,10/05/2005,Industrial,Alquiler,Lleida,292.0,1177052.0,30/04/2006,Jesús
1396,1397,10/05/2005,Local,Alquiler,Lleida,223.0,1623217.0,12/08/2005,Luisa
1401,1402,13/05/2005,Industrial,Venta,Tarragona,155.0,1133050.0,28/02/2006,Pedro
1403,1404,15/05/2005,Local,Venta,Barcelona,188.0,1453428.0,14/09/2005,Joaquín
1404,1405,15/05/2005,Parking,Venta,Girona,71.0,493166.0,08/12/2005,Joaquín
1405,1406,15/05/2005,Parking,Venta,Barcelona,163.0,1531222.0,28/10/2005,Joaquín
1407,1408,16/05/2005,Parking,Venta,Barcelona,185.0,1384355.0,15/11/2005,Luisa
1408,1409,16/05/2005,Industrial,Venta,Lleida,206.0,1733696.0,16/09/2005,Pedro
1410,1411,18/05/2005,Piso,Alquiler,Tarragona,119.0,999481.0,08/09/2005,María
1411,1412,18/05/2005,Industrial,Alquiler,Girona,233.0,2120067.0,24/02/2006,Jesús
1413,1414,21/05/2005,Piso,Alquiler,Tarragona,209.0,1206766.0,09/11/2005,Joaquín
1416,1417,21/05/2005,Piso,Venta,Tarragona,262.0,1137866.0,23/10/2005,Joaquín
1417,1418,21/05/2005,Piso,Alquiler,Tarragona,87.0,520521.0,15/09/2005,Carmen
1418,1419,21/05/2005,Industrial,Alquiler,Barcelona,244.0,1300276.0,21/03/2006,Joaquín
1420,1421,22/05/2005,Industrial,Venta,Barcelona,196.0,1584856.0,02/09/2005,Joaquín
1421,1422,22/05/2005,Parking,Alquiler,Girona,282.0,1132230.0,20/03/2006,Pedro
1422,1423,23/05/2005,Parking,Alquiler,Tarragona,280.0,1240400.0,04/11/2005,Jesús
1423,1424,23/05/2005,Local,Alquiler,Barcelona,185.0,1583785.0,17/09/2005,Luisa
1424,1425,23/05/2005,Parking,Venta,Barcelona,63.0,516159.0,13/03/2006,Luisa
1426,1427,24/05/2005,Parking,Alquiler,Girona,223.0,2228439.0,17/09/2005,Carmen
1428,1429,25/05/2005,Local,Alquiler,Lleida,200.0,1046800.0,03/03/2006,María
1429,1430,25/05/2005,Industrial,Venta,Lleida,63.0,416430.0,09/01/2006,Pedro
1430,1431,25/05/2005,Piso,Venta,Barcelona,208.0,1792128.0,15/04/2006,Jesús
1432,1433,26/05/2005,Industrial,Alquiler,Tarragona,273.0,1610973.0,21/03/2006,Pedro
1433,1434,27/05/2005,Parking,Venta,Tarragona,134.0,572984.0,30/12/2005,Jesús
1435,1436,27/05/2005,Industrial,Venta,Lleida,175.0,1428350.0,08/11/2005,Jesús
1436,1437,27/05/2005,Industrial,Venta,Barcelona,261.0,1435239.0,22/03/2006,Joaquín
1437,1438,28/05/2005,Parking,Venta,Lleida,108.0,1001376.0,10/02/2006,Carmen
1438,1439,28/05/2005,Industrial,Venta,Girona,233.0,1306664.0,30/10/2005,Luisa
1439,1440,28/05/2005,Parking,Venta,Girona,255.0,1504755.0,31/10/2005,Luisa
1440,1441,29/05/2005,Industrial,Alquiler,Tarragona,249.0,2116251.0,14/01/2006,Carmen
1441,1442,29/05/2005,Industrial,Venta,Barcelona,160.0,1496320.0,08/05/2006,María
1443,1444,29/05/2005,Piso,Alquiler,Lleida,204.0,958392.0,21/01/2006,Joaquín
1444,1445,29/05/2005,Piso,Alquiler,Barcelona,137.0,585812.0,26/01/2006,Luisa
1445,1446,30/05/2005,Parking,Venta,Tarragona,54.0,470988.0,02/01/2006,María
1448,1449,01/06/2005,Piso,Alquiler,Girona,85.0,706690.0,03/01/2006,Joaquín
1451,1452,03/06/2005,Industrial,Venta,Girona,70.0,455000.0,22/10/2005,Pedro
1453,1454,04/06/2005,Piso,Alquiler,Tarragona,193.0,1605374.0,13/01/2006,Joaquín
1457,1458,05/06/2005,Parking,Venta,Girona,277.0,1691085.0,19/11/2005,Pedro
1458,1459,05/06/2005,Industrial,Venta,Girona,76.0,456532.0,19/09/2005,Joaquín
1460,1461,06/06/2005,Local,Venta,Girona,129.0,563085.0,18/12/2005,Jesús
1461,1462,06/06/2005,Piso,Venta,Lleida,80.0,471440.0,28/09/2005,Luisa
1462,1463,07/06/2005,Parking,Alquiler,Tarragona,177.0,1591584.0,30/10/2005,Joaquín
1464,1465,08/06/2005,Piso,Alquiler,Tarragona,61.0,525454.0,10/04/2006,Luisa
1469,1470,09/06/2005,Industrial,Alquiler,Tarragona,274.0,2690954.0,17/05/2006,Joaquín
1471,1472,10/06/2005,Parking,Alquiler,Lleida,141.0,1250952.0,26/02/2006,Luisa
1472,1473,10/06/2005,Piso,Venta,Barcelona,213.0,1955340.0,23/04/2006,Jesús
1475,1476,11/06/2005,Parking,Alquiler,Lleida,248.0,2172232.0,20/09/2005,Pedro
1476,1477,12/06/2005,Parking,Alquiler,Girona,73.0,364270.0,02/02/2006,María
1478,1479,13/06/2005,Industrial,Venta,Tarragona,51.0,417231.0,19/03/2006,Pedro
1480,1481,13/06/2005,Local,Alquiler,Tarragona,261.0,1344933.0,24/09/2005,Pedro
1483,1484,13/06/2005,Parking,Alquiler,Barcelona,282.0,2677590.0,08/04/2006,Luisa
1485,1486,15/06/2005,Local,Alquiler,Girona,167.0,1121906.0,12/11/2005,Carmen
1489,1490,16/06/2005,Parking,Venta,Barcelona,112.0,691712.0,10/04/2006,Pedro
1491,1492,16/06/2005,Piso,Alquiler,Tarragona,165.0,1405305.0,01/02/2006,Carmen
1492,1493,16/06/2005,Industrial,Alquiler,Tarragona,250.0,1001750.0,23/11/2005,Joaquín
1496,1497,18/06/2005,Piso,Venta,Tarragona,175.0,880075.0,15/12/2005,Jesús
1498,1499,19/06/2005,Industrial,Alquiler,Barcelona,175.0,1084300.0,10/10/2005,Luisa
1499,1500,20/06/2005,Industrial,Venta,Lleida,125.0,595750.0,30/03/2006,Joaquín
1501,1502,21/06/2005,Industrial,Venta,Girona,120.0,1175160.0,28/11/2005,Carmen
1502,1503,21/06/2005,Industrial,Alquiler,Lleida,157.0,977011.0,03/03/2006,Carmen
1503,1504,21/06/2005,Industrial,Venta,Girona,190.0,778430.0,14/11/2005,Joaquín
1506,1507,22/06/2005,Parking,Venta,Tarragona,118.0,716260.0,04/04/2006,Luisa
1508,1509,22/06/2005,Piso,Venta,Girona,244.0,2180628.0,05/02/2006,Pedro
1509,1510,22/06/2005,Parking,Venta,Tarragona,163.0,763329.0,05/02/2006,Joaquín
1510,1511,23/06/2005,Piso,Venta,Lleida,213.0,1587063.0,02/02/2006,Carmen
1512,1513,24/06/2005,Piso,Venta,Lleida,199.0,987040.0,11/01/2006,Luisa
1514,1515,26/06/2005,Piso,Alquiler,Lleida,200.0,1689000.0,30/09/2005,Luisa
1515,1516,27/06/2005,Industrial,Venta,Lleida,182.0,805714.0,20/03/2006,Carmen
